year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation
-354000,-8.767,0.14597164655393755,0.20606767794632438,0.3043478260869565,0.09756097560975623,0.8279236666122981,0.49722106262636195,0.12499999999998324
-352000,-7.81,0.16247753365366988,0.22730455075845973,0.34782608695652173,0.07317073170731717,0.9316587832327516,0.4279399847751886,0.15094339622645303
-350000,-7.471,0.20053277335583025,0.2751458576429405,0.3695652173913044,0.09756097560975623,0.009460120698091665,0.34103577830709914,0.1792452830189046
-348000,-7.289,0.1968647984447787,0.2704784130688448,0.41304347826086957,0.1707317073170734,0.1112379709672158,0.26996210167882195,0.2051886792453744
-346000,-7.838,0.1583510618787368,0.22193698949824966,0.4347826086956522,0.2682926829268296,0.21203718806067523,0.24125596509752878,0.23113207547171014
-344000,-8.478,0.12671477827091665,0.18063010501750293,0.47826086956521735,0.3902439024390249,0.3113684553906378,0.29720305478476516,0.2594339622641617
-342000,-8.755,0.10699941312401419,0.15425904317386227,0.5,0.5121951219512189,0.4093948784863807,0.41516260262423343,0.28773584905661326
-340000,-7.497,0.33349686388145106,0.42893815635939325,0.5217391304347826,0.6585365853658531,0.5059533518186267,0.5888727909698861,0.31367924528308305
-338000,-5.082,0.28061842057000336,0.3701283547257876,0.5434782608695653,0.7560975609756094,0.6015331919752079,0.7650058525485193,0.3396226415094188
-336000,-3.052,0.3931014561860398,0.49218203033838975,0.5652173913043478,0.8536585365853656,0.6959712934268473,0.8849380775810556,0.36320754716990683
-334000,0.468,0.4947731357517514,0.5932322053675613,0.5869565217391305,0.9024390243902437,0.7895938672320992,0.9300722769278621,0.38679245283026076
-332000,-0.648,0.4854885742581521,0.5843640606767795,0.6086956521739131,0.9024390243902437,0.8828902299787964,0.8584092527564275,0.4080188679244989
-330000,-1.387,0.42366944210101604,0.5234539089848308,0.6304347826086957,0.8780487804878047,0.9761865927254935,0.7189958172695197,0.4292452830188711
-328000,-1.832,0.44078513002971065,0.5407234539089848,0.6521739130434784,0.8048780487804875,0.04452780949274181,0.5392693727541358,0.4481132075471274
-326000,-2.706,0.40975864725085287,0.5094515752625437,0.6521739130434784,0.7073170731707313,0.13782417223943894,0.3752834188705811,0.464622641509402
-324000,-3.222,0.3895847852400691,0.48868144690781795,0.673913043478261,0.585365853658536,0.23193606263252325,0.28452389722433674,0.4787735849056948
-322000,-3.589,0.3733860910391374,0.47164527421236874,0.673913043478261,0.4634146341463421,0.3267003751427174,0.2662050110911933,0.49292452830185357
